"data-entry-id","data-entry-url","data-entry-votes","data-entry-comments","nsfw_indicator","timestamp"
"aRARegM","http://9gag.com/gag/aRARegM","10635","83","False","20160401024556"
"aA1OWPZ","http://9gag.com/gag/aA1OWPZ","10005","238","False","20160401024556"
"avPdq1d","http://9gag.com/gag/avPdq1d","6175","289","False","20160401024556"
"a97DPgD","http://9gag.com/gag/a97DPgD","12689","136","False","20160401024556"
"aBYOjED","http://9gag.com/gag/aBYOjED","12204","123","False","20160401024556"
"aOVRMgE","http://9gag.com/gag/aOVRMgE","7792","195","False","20160401024556"
"a575M9q","http://9gag.com/gag/a575M9q","7422","169","False","20160401024556"
"apvYj7b","http://9gag.com/gag/apvYj7b","9028","250","False","20160401024556"
"a0pM11z","http://9gag.com/gag/a0pM11z","10573","65","False","20160401024556"
"awxYqrr","http://9gag.com/gag/awxYqrr","5995","869","False","20160402121304"
"aMGq9rG","http://9gag.com/gag/aMGq9rG","15207","261","True","20160402121304"
"aZMRpDV","http://9gag.com/gag/aZMRpDV","10151","311","True","20160402121304"
"a4YwZEy","http://9gag.com/gag/a4YwZEy","10273","193","False","20160402121304"
"ao9Yqqw","http://9gag.com/gag/ao9Yqqw","13307","62","False","20160402121304"
"aq5DLGP","http://9gag.com/gag/aq5DLGP","10024","198","False","20160402121304"
"aA1vGZg","http://9gag.com/gag/aA1vGZg","10476","339","False","20160402121304"
"aOVRn6v","http://9gag.com/gag/aOVRn6v","11644","230","False","20160402121304"
"anNGvzL","http://9gag.com/gag/anNGvzL","9319","122","False","20160402121304"
"am9RLRd","http://9gag.com/gag/am9RLRd","15659","687","False","20160402121304"
"apvVRNn","http://9gag.com/gag/apvVRNn","10503","161","False","20160402080731"
"aNnjKN0","http://9gag.com/gag/aNnjKN0","9885","86","False","20160402080731"
"aNnjmv3","http://9gag.com/gag/aNnjmv3","7848","475","False","20160402080731"
"a8MVK2Y","http://9gag.com/gag/a8MVK2Y","7209","105","False","20160402080731"
"aMGq9ZA","http://9gag.com/gag/aMGq9ZA","8109","174","False","20160402080731"
"azj4Xdb","http://9gag.com/gag/azj4Xdb","15653","241","False","20160402080731"
"adjR66B","http://9gag.com/gag/adjR66B","12455","155","False","20160402080731"
"aKqOp03","http://9gag.com/gag/aKqOp03","10171","279","False","20160402080731"
"ao9nm32","http://9gag.com/gag/ao9nm32","8803","119","False","20160402080731"
"avPdNpd","http://9gag.com/gag/avPdNpd","12478","89","False","20160402080731"
"aYeAnZx","http://9gag.com/gag/aYeAnZx","11529","44","False","20160403044809"
"aeGRdAW","http://9gag.com/gag/aeGRdAW","13591","215","False","20160403044809"
"avP9mQq","http://9gag.com/gag/avP9mQq","5771","207","False","20160403044809"
"avP9eMO","http://9gag.com/gag/avP9eMO","11015","363","False","20160403044809"
"azj42gq","http://9gag.com/gag/azj42gq","8312","435","False","20160403044809"
"aZMRdbp","http://9gag.com/gag/aZMRdbp","15156","139","False","20160403044809"
"am9Ry0V","http://9gag.com/gag/am9Ry0V","7575","229","False","20160403044809"
"a0pOnjz","http://9gag.com/gag/a0pOnjz","5642","2137","False","20160403044809"
"aOVpO7v","http://9gag.com/gag/aOVpO7v","12509","161","False","20160403044809"
"aYeAzY7","http://9gag.com/gag/aYeAzY7","13868","96","False","20160403044809"
"axjmOnb","http://9gag.com/gag/axjmOnb","9320","235","False","20160403131624"
"aydvN2p","http://9gag.com/gag/aydvN2p","8983","74","False","20160403131624"
"aGx7167","http://9gag.com/gag/aGx7167","6256","727","False","20160403131624"
"aeGR40O","http://9gag.com/gag/aeGR40O","11789","114","False","20160403131624"
"aA1Oj1R","http://9gag.com/gag/aA1Oj1R","9010","298","False","20160403131624"
"aVPRgPw","http://9gag.com/gag/aVPRgPw","8667","459","False","20160403131624"
"arK83Z5","http://9gag.com/gag/arK83Z5","7755","285","False","20160403131624"
"anNrAM5","http://9gag.com/gag/anNrAM5","13286","169","False","20160403131624"
"axjmV32","http://9gag.com/gag/axjmV32","14499","145","False","20160403131624"
"aX9RdLd","http://9gag.com/gag/aX9RdLd","15801","101","False","20160403131624"
"aDoQP7w","http://9gag.com/gag/aDoQP7w","12780","73","False","20160404104449"
"aRARvVM","http://9gag.com/gag/aRARvVM","13550","145","False","20160404104449"
"aQ8ymnq","http://9gag.com/gag/aQ8ymnq","14690","191","True","20160404104449"
"azj4Dzq","http://9gag.com/gag/azj4Dzq","13520","267","False","20160404104449"
"aE7EvRM","http://9gag.com/gag/aE7EvRM","5986","114","False","20160404104449"
"a575xyo","http://9gag.com/gag/a575xyo","9266","126","False","20160404104449"
"aeGRVRO","http://9gag.com/gag/aeGRVRO","13365","116","False","20160404104449"
"adjRZXD","http://9gag.com/gag/adjRZXD","8777","220","False","20160404104449"
"am9ROYj","http://9gag.com/gag/am9ROYj","5324","647","False","20160404104449"
"aZMRKxV","http://9gag.com/gag/aZMRKxV","10629","539","False","20160404104449"
"aNnjVA3","http://9gag.com/gag/aNnjVA3","7868","81","False","20160404053243"
"aA1vZQo","http://9gag.com/gag/aA1vZQo","10686","112","False","20160404053243"
"avP9XKM","http://9gag.com/gag/avP9XKM","10380","229","False","20160404053243"
"aQ8yW6z","http://9gag.com/gag/aQ8yW6z","7530","134","False","20160404053243"
"a97D3r0","http://9gag.com/gag/a97D3r0","6944","210","False","20160404053243"
"aq5Dd4j","http://9gag.com/gag/aq5Dd4j","11908","152","False","20160404053243"
"a97D3p0","http://9gag.com/gag/a97D3p0","13256","114","False","20160404053243"
"aVPRyOP","http://9gag.com/gag/aVPRyOP","12823","74","False","20160404053243"
"aNnjEnv","http://9gag.com/gag/aNnjEnv","14014","41","False","20160404053243"
"aq5D39P","http://9gag.com/gag/aq5D39P","11686","162","False","20160404053243"
"azjQrPZ","http://9gag.com/gag/azjQrPZ","8992","126","False","20160405072514"
"a5750nN","http://9gag.com/gag/a5750nN","11629","91","False","20160405072514"
"anNG38V","http://9gag.com/gag/anNG38V","8979","33","False","20160405072514"
"aGx75G0","http://9gag.com/gag/aGx75G0","7420","402","False","20160405072514"
"aq5DOvQ","http://9gag.com/gag/aq5DOvQ","9906","234","False","20160405072514"
"a0pOe4d","http://9gag.com/gag/a0pOe4d","9349","206","False","20160405072514"
"ajARwPq","http://9gag.com/gag/ajARwPq","10342","285","True","20160405072514"
"aKqKLB6","http://9gag.com/gag/aKqKLB6","12871","64","False","20160405072514"
"aRARKr7","http://9gag.com/gag/aRARKr7","12797","90","False","20160405072514"
"avP9j5q","http://9gag.com/gag/avP9j5q","10534","458","False","20160405072514"
"a97BW61","http://9gag.com/gag/a97BW61","5343","47","False","20160405211339"
"aYeRdGv","http://9gag.com/gag/aYeRdGv","11623","99","False","20160405211339"
"aL2rMex","http://9gag.com/gag/aL2rMex","8483","92","False","20160405211339"
"a2mOB4Y","http://9gag.com/gag/a2mOB4Y","9891","65","False","20160405211339"
"aX9R67V","http://9gag.com/gag/aX9R67V","13385","258","False","20160405211339"
"aX9Ryy2","http://9gag.com/gag/aX9Ryy2","15963","340","False","20160405211339"
"aZMvq93","http://9gag.com/gag/aZMvq93","12729","264","True","20160405211339"
"axjmA62","http://9gag.com/gag/axjmA62","13733","245","False","20160405211339"
"a77nXXr","http://9gag.com/gag/a77nXXr","9689","243","False","20160405211339"
"a2mGEBD","http://9gag.com/gag/a2mGEBD","7633","279","False","20160405211339"
"aDoMGzB","http://9gag.com/gag/aDoMGzB","10554","111","False","20160406193607"
"aDoMDwO","http://9gag.com/gag/aDoMDwO","12810","77","False","20160406193607"
"adjbgo9","http://9gag.com/gag/adjbgo9","5279","241","False","20160406193607"
"a2mGoyw","http://9gag.com/gag/a2mGoyw","7101","245","False","20160406193607"
"aVPB0jM","http://9gag.com/gag/aVPB0jM","18934","563","False","20160406193607"
"a0pw5pB","http://9gag.com/gag/a0pw5pB","7161","465","False","20160406193607"
"aKqKy71","http://9gag.com/gag/aKqKy71","13156","736","False","20160406193607"
"aBYog3A","http://9gag.com/gag/aBYog3A","13678","361","False","20160406193607"
"aeGRorW","http://9gag.com/gag/aeGRorW","13047","323","False","20160406193607"
"a4YVRX1","http://9gag.com/gag/a4YVRX1","19804","216","False","20160406193607"
"a2mGDzw","http://9gag.com/gag/a2mGDzw","9478","81","False","20160406120902"
"ajAy0vR","http://9gag.com/gag/ajAy0vR","8492","271","False","20160406120902"
"aOVpGxr","http://9gag.com/gag/aOVpGxr","11247","79","False","20160406120902"
"aVPBZQy","http://9gag.com/gag/aVPBZQy","10471","129","False","20160406120902"
"a97BLKm","http://9gag.com/gag/a97BLKm","8214","367","False","20160406120902"
"a8Mz5YO","http://9gag.com/gag/a8Mz5YO","7987","336","False","20160406120902"
"awxvnrB","http://9gag.com/gag/awxvnrB","12889","107","False","20160406120902"
"aydP8Kr","http://9gag.com/gag/aydP8Kr","8085","284","False","20160406120902"
"aA1Zb0p","http://9gag.com/gag/aA1Zb0p","8064","225","False","20160406120902"
"aE7EM49","http://9gag.com/gag/aE7EM49","10214","144","False","20160406120902"
"ajARoq8","http://9gag.com/gag/ajARoq8","10751","181","False","20160407003957"
"aMGy8nx","http://9gag.com/gag/aMGy8nx","8415","109","False","20160407003957"
"anNVg6L","http://9gag.com/gag/anNVg6L","8717","58","False","20160407003957"
"aeGW6xq","http://9gag.com/gag/aeGW6xq","5305","331","False","20160407003957"
"apv856D","http://9gag.com/gag/apv856D","13947","319","False","20160407003957"
"aBYon6A","http://9gag.com/gag/aBYon6A","8661","82","False","20160407003957"
"a77AZ82","http://9gag.com/gag/a77AZ82","9579","225","False","20160407003957"
"aGxbej6","http://9gag.com/gag/aGxbej6","8908","76","False","20160407003957"
"aydPdy8","http://9gag.com/gag/aydPdy8","14923","76","True","20160407003957"
"aDoM0V7","http://9gag.com/gag/aDoM0V7","6182","487","False","20160407003957"
"apv8rQ8","http://9gag.com/gag/apv8rQ8","6708","365","False","20160407234825"
"a0pwo4z","http://9gag.com/gag/a0pwo4z","9816","297","False","20160407234825"
"aVPBKby","http://9gag.com/gag/aVPBKby","11298","177","False","20160407234825"
"a1Mw1ZD","http://9gag.com/gag/a1Mw1ZD","11420","150","False","20160407234825"
"aRAD67A","http://9gag.com/gag/aRAD67A","16344","355","True","20160407234825"
"aeGW0dq","http://9gag.com/gag/aeGW0dq","15194","108","False","20160407234825"
"a97BRDo","http://9gag.com/gag/a97BRDo","11709","145","False","20160407234825"
"aq5AKpj","http://9gag.com/gag/aq5AKpj","14357","130","False","20160407234825"
"anNVVvn","http://9gag.com/gag/anNVVvn","6740","262","False","20160407234825"
"agVjBp6","http://9gag.com/gag/agVjBp6","14903","187","False","20160407234825"
"aW6951d","http://9gag.com/gag/aW6951d","13947","117","False","20160408153000"
"aX9eK4z","http://9gag.com/gag/aX9eK4z","12541","71","False","20160408153000"
"aYemy9N","http://9gag.com/gag/aYemy9N","11383","139","False","20160408153000"
"a0pwDvz","http://9gag.com/gag/a0pwDvz","10583","201","False","20160408153000"
"a97BeXD","http://9gag.com/gag/a97BeXD","8034","249","False","20160408153000"
"a678B3e","http://9gag.com/gag/a678B3e","13514","224","False","20160408153000"
"aDoMVy7","http://9gag.com/gag/aDoMVy7","8377","243","False","20160408153000"
"a678Rbe","http://9gag.com/gag/a678Rbe","7045","296","False","20160408153000"
"a0pwZ9v","http://9gag.com/gag/a0pwZ9v","13823","132","False","20160408153000"
"azjQ4qz","http://9gag.com/gag/azjQ4qz","16351","358","True","20160408153000"
"agVjeD1","http://9gag.com/gag/agVjeD1","7290","261","False","20160408013502"
"aeGWgKb","http://9gag.com/gag/aeGWgKb","5786","183","False","20160408013502"
"aMGydb6","http://9gag.com/gag/aMGydb6","6514","222","False","20160408013502"
"a6782Pm","http://9gag.com/gag/a6782Pm","8877","44","False","20160408013502"
"agVjAE6","http://9gag.com/gag/agVjAE6","11985","152","False","20160408013502"
"aPDnR5g","http://9gag.com/gag/aPDnR5g","12639","107","False","20160408013502"
"a3BnEgr","http://9gag.com/gag/a3BnEgr","16913","99","False","20160408013502"
"aBYoX0N","http://9gag.com/gag/aBYoX0N","9181","74","False","20160408013502"
"axj4M71","http://9gag.com/gag/axj4M71","11836","165","False","20160408013502"
"aKqpAb1","http://9gag.com/gag/aKqpAb1","9732","86","False","20160408013502"
"aGxo0WZ","http://9gag.com/gag/aGxo0WZ","8640","85","False","20160409083754"
"am9d27v","http://9gag.com/gag/am9d27v","4724","246","False","20160409083754"
"a77A6mx","http://9gag.com/gag/a77A6mx","7162","351","False","20160409083754"
"aBYv8O1","http://9gag.com/gag/aBYv8O1","6380","134","False","20160409083754"
"a67xmy9","http://9gag.com/gag/a67xmy9","12148","208","False","20160409083754"
"aPDp4yK","http://9gag.com/gag/aPDp4yK","6999","135","False","20160409083754"
"arKzEr0","http://9gag.com/gag/arKzEr0","14427","121","True","20160409083754"
"aVPB2BK","http://9gag.com/gag/aVPB2BK","9456","141","False","20160409083754"
"aydPwDW","http://9gag.com/gag/aydPwDW","11303","205","False","20160409083754"
"aW69bAx","http://9gag.com/gag/aW69bAx","16107","50","False","20160409083754"
"apvdqE5","http://9gag.com/gag/apvdqE5","6465","177","False","20160409021856"
"aW6dZZq","http://9gag.com/gag/aW6dZZq","7796","67","False","20160409021856"
"ab0d5rB","http://9gag.com/gag/ab0d5rB","10357","80","False","20160409021856"
"awxvq94","http://9gag.com/gag/awxvq94","7327","417","False","20160409021856"
"azjQw8b","http://9gag.com/gag/azjQw8b","5586","696","False","20160409021856"
"aeGdj0j","http://9gag.com/gag/aeGdj0j","10928","103","False","20160409021856"
"aGxoYj7","http://9gag.com/gag/aGxoYj7","6275","154","False","20160409021856"
"aBYo4dO","http://9gag.com/gag/aBYo4dO","6332","236","False","20160409021856"
"apv8ZYE","http://9gag.com/gag/apv8ZYE","5643","221","False","20160409021856"
"aQ8V7O7","http://9gag.com/gag/aQ8V7O7","13008","114","False","20160409021856"
"a2mxNRE","http://9gag.com/gag/a2mxNRE","16268","108","False","20160410123432"
"aL2bQgV","http://9gag.com/gag/aL2bQgV","8814","155","False","20160410123432"
"aQ8rxO7","http://9gag.com/gag/aQ8rxO7","4735","557","False","20160410123432"
"a67xrZA","http://9gag.com/gag/a67xrZA","9873","215","False","20160410123432"
"aDoPRNN","http://9gag.com/gag/aDoPRNN","12043","68","False","20160410123432"
"apvdE4D","http://9gag.com/gag/apvdE4D","13391","54","False","20160410123432"
"aMGWZwM","http://9gag.com/gag/aMGWZwM","6703","148","False","20160410123432"
"aL2rqEV","http://9gag.com/gag/aL2rqEV","7080","233","False","20160410123432"
"a2mxrDd","http://9gag.com/gag/a2mxrDd","6689","173","False","20160410123432"
"aeGW8L5","http://9gag.com/gag/aeGW8L5","14017","242","False","20160410123432"
"a0pwyDv","http://9gag.com/gag/a0pwyDv","11214","162","False","20160410140748"
"ab0E819","http://9gag.com/gag/ab0E819","9299","225","False","20160410140748"
"anNdYAV","http://9gag.com/gag/anNdYAV","8372","255","False","20160410140748"
"aVPdeBK","http://9gag.com/gag/aVPdeBK","8771","233","False","20160410140748"
"aydzdzb","http://9gag.com/gag/aydzdzb","12127","235","False","20160410140748"
"aeGde1Q","http://9gag.com/gag/aeGde1Q","6994","1160","False","20160410140748"
"ajAyerQ","http://9gag.com/gag/ajAyerQ","12763","126","False","20160410140748"
"aydPjnY","http://9gag.com/gag/aydPjnY","12764","115","False","20160410140748"
"aYem8KN","http://9gag.com/gag/aYem8KN","7515","366","False","20160410140748"
"am9nQGX","http://9gag.com/gag/am9nQGX","12311","69","False","20160410140748"
"azjBRgq","http://9gag.com/gag/azjBRgq","8404","246","False","20160411104010"
"adjd8O2","http://9gag.com/gag/adjd8O2","9613","239","False","20160411104010"
"aPDpyGV","http://9gag.com/gag/aPDpyGV","11491","120","False","20160411104010"
"agVdn3q","http://9gag.com/gag/agVdn3q","8358","127","False","20160411104010"
"aPDpDKK","http://9gag.com/gag/aPDpDKK","13634","269","False","20160411104010"
"anNVAdn","http://9gag.com/gag/anNVAdn","11956","118","False","20160411104010"
"avPD1RM","http://9gag.com/gag/avPD1RM","5870","340","False","20160411104010"
"a4Yx2jZ","http://9gag.com/gag/a4Yx2jZ","10241","152","False","20160411104010"
"ao9dYrm","http://9gag.com/gag/ao9dYrm","10047","92","False","20160411104010"
"aBYvX6A","http://9gag.com/gag/aBYvX6A","8344","48","False","20160411104010"
"a97BgrZ","http://9gag.com/gag/a97BgrZ","11184","65","False","20160411223918"
"a57xBrG","http://9gag.com/gag/a57xBrG","5791","283","False","20160411223918"
"ab0dALB","http://9gag.com/gag/ab0dALB","7492","258","False","20160411223918"
"aGxo1g0","http://9gag.com/gag/aGxo1g0","10704","53","False","20160411223918"
"aq5d73Y","http://9gag.com/gag/aq5d73Y","5758","320","False","20160411223918"
"arKdemy","http://9gag.com/gag/arKdemy","13311","62","False","20160411223918"
"adjdvOD","http://9gag.com/gag/adjdvOD","15245","157","False","20160411223918"
"aYedw6V","http://9gag.com/gag/aYedw6V","11456","348","False","20160411223918"
"azjB1Np","http://9gag.com/gag/azjB1Np","13964","350","False","20160411223918"
"adjdYY2","http://9gag.com/gag/adjdYY2","13267","365","False","20160411223918"
"axjAndb","http://9gag.com/gag/axjAndb","9984","88","False","20160412192739"
"a8MnzL6","http://9gag.com/gag/a8MnzL6","8215","193","False","20160412192739"
"aGxobXK","http://9gag.com/gag/aGxobXK","11619","97","False","20160412192739"
"a8Mn78p","http://9gag.com/gag/a8Mn78p","15286","178","False","20160412192739"
"aBYvq61","http://9gag.com/gag/aBYvq61","15326","253","False","20160412192739"
"aA1mNyR","http://9gag.com/gag/aA1mNyR","9340","35","False","20160412192739"
"aq5d8gv","http://9gag.com/gag/aq5d8gv","9026","74","False","20160412192739"
"adjdERB","http://9gag.com/gag/adjdERB","16864","191","False","20160412192739"
"a8Mng0p","http://9gag.com/gag/a8Mng0p","9831","267","False","20160412192739"
"aBYv68A","http://9gag.com/gag/aBYv68A","12364","64","False","20160412192739"
"aW6dnNx","http://9gag.com/gag/aW6dnNx","8310","443","False","20160412212006"
"aQ8rmY8","http://9gag.com/gag/aQ8rmY8","11389","70","False","20160412212006"
"axjAbd1","http://9gag.com/gag/axjAbd1","12724","149","False","20160412212006"
"aVPdgKn","http://9gag.com/gag/aVPdgKn","9878","992","False","20160412212006"
"aq5dWOp","http://9gag.com/gag/aq5dWOp","17367","1137","False","20160412212006"
"aZMdrj9","http://9gag.com/gag/aZMdrj9","12612","232","False","20160412212006"
"aW6dvAZ","http://9gag.com/gag/aW6dvAZ","9263","410","False","20160412212006"
"aGxo6GX","http://9gag.com/gag/aGxo6GX","7456","547","False","20160412212006"
"aq5dQxv","http://9gag.com/gag/aq5dQxv","21352","227","False","20160412212006"
"aZMdZKn","http://9gag.com/gag/aZMdZKn","14240","244","False","20160412212006"
"anNd0rV","http://9gag.com/gag/anNd0rV/for-those-who-wanted-to-see-my-full-lara-croft-cosplay-taken-at-campinas-anime-fest","7612","259","False","20160413114432"
"aGxoB57","http://9gag.com/gag/aGxoB57/life-is-unfair","11619","90","False","20160413114432"
"agVdOOv","http://9gag.com/gag/agVdOOv/poor-poland","13988","148","False","20160413114432"
"ab0dEPL","http://9gag.com/gag/ab0dEPL/by-far-one-of-the-most-satisfying-moments","12495","507","False","20160413114432"
"awx8pVr","http://9gag.com/gag/awx8pVr/when-i-try-to-cook","10187","52","False","20160413114432"
"aeGdO8W","http://9gag.com/gag/aeGdO8W/i-am-currently-in-this-situation-she-is-ignoring-me-and-i-don-t-know-what-i-did-wrong-can-you-tell-me-what-to-do","9635","532","False","20160413114432"
"adjdALN","http://9gag.com/gag/adjdALN/gotta-feed-the-kids","9468","290","False","20160413114432"
"aRAy3Dj","http://9gag.com/gag/aRAy3Dj/date-night-with-tracer-and-widowmaker","9760","248","False","20160413114432"
"aYedR4v","http://9gag.com/gag/aYedR4v/when-my-friends-tell-me-to-play-witcher-3","12578","225","False","20160413114432"
"azjBdBm","http://9gag.com/gag/azjBdBm/i-don-t-even-want-to-know-how-much-money-i-have","14339","106","False","20160413114432"
"a8MnweY","http://9gag.com/gag/a8MnweY","7568","513","False","20160413183655"
"a8MXM3e","http://9gag.com/gag/a8MXM3e","9656","217","False","20160413183655"
"aeGdEMp","http://9gag.com/gag/aeGdEMp","6672","298","False","20160413183655"
"a8MXpVY","http://9gag.com/gag/a8MXpVY","10319","113","False","20160413183655"
"arKrKR5","http://9gag.com/gag/arKrKR5","7637","350","False","20160413183655"
"a97VNwj","http://9gag.com/gag/a97VNwj","8283","177","False","20160413183655"
"aQ8N8oq","http://9gag.com/gag/aQ8N8oq","15409","265","False","20160413183655"
"aBYNYmA","http://9gag.com/gag/aBYNYmA","14144","64","False","20160413183655"
"aMGN9XR","http://9gag.com/gag/aMGN9XR","9684","264","False","20160413183655"
"avPXPd5","http://9gag.com/gag/avPXPd5","11834","125","False","20160413183655"
"ab0m3WE","http://9gag.com/gag/ab0m3WE","6509","276","False","20160414235418"
"am9dOv2","http://9gag.com/gag/am9dOv2","12153","124","False","20160414235418"
"aKqL5Y3","http://9gag.com/gag/aKqL5Y3","8171","827","False","20160414235418"
"aydzZQr","http://9gag.com/gag/aydzZQr","16769","186","False","20160414235418"
"aydVp2r","http://9gag.com/gag/aydVp2r","13061","569","False","20160414235418"
"a4YrpxQ","http://9gag.com/gag/a4YrpxQ","9328","78","False","20160414235418"
"a8MXbRd","http://9gag.com/gag/a8MXbRd","11041","295","False","20160414235418"
"aeGPbYv","http://9gag.com/gag/aeGPbYv","15230","571","False","20160414235418"
"agVZVgw","http://9gag.com/gag/agVZVgw","8963","348","False","20160414235418"
"aBYvpAD","http://9gag.com/gag/aBYvpAD","8300","340","False","20160414235418"
"ao9qZMe","http://9gag.com/gag/ao9qZMe","5505","192","False","20160414020859"
"aNn2W6r","http://9gag.com/gag/aNn2W6r","12452","221","False","20160414020859"
"aMGW5gA","http://9gag.com/gag/aMGW5gA","10356","69","False","20160414020859"
"aYed0n2","http://9gag.com/gag/aYed0n2","8926","191","False","20160414020859"
"aPDpdvR","http://9gag.com/gag/aPDpdvR","7271","244","False","20160414020859"
"aRAyxdA","http://9gag.com/gag/aRAyxdA","7486","789","False","20160414020859"
"adjdmo2","http://9gag.com/gag/adjdmo2","10743","444","False","20160414020859"
"aQ8rgB2","http://9gag.com/gag/aQ8rgB2","12096","71","False","20160414020859"
"a2mxn4O","http://9gag.com/gag/a2mxn4O","8192","211","False","20160414020859"
"a3Bxx6r","http://9gag.com/gag/a3Bxx6r","10191","84","False","20160414020859"
"ab0mZj9","http://9gag.com/gag/ab0mZj9","8546","183","False","20160415063940"
"azjDbWZ","http://9gag.com/gag/azjDbWZ","9275","212","False","20160415063940"
"aydzO5X","http://9gag.com/gag/aydzO5X","11687","111","False","20160415063940"
"adj40QN","http://9gag.com/gag/adj40QN","9689","229","False","20160415063940"
"a77G6O2","http://9gag.com/gag/a77G6O2","11941","92","False","20160415063940"
"aeGPppQ","http://9gag.com/gag/aeGPppQ","13719","166","False","20160415063940"
"a1MqMOR","http://9gag.com/gag/a1MqMOR","12456","125","False","20160415063940"
"aGxNDo5","http://9gag.com/gag/aGxNDo5","15046","314","False","20160415063940"
"a4YxOw1","http://9gag.com/gag/a4YxOw1","15356","116","True","20160415063940"
"adj4PRB","http://9gag.com/gag/adj4PRB","8395","230","False","20160415063940"
"a97NApD","http://9gag.com/gag/a97NApD","10025","59","False","20160415101226"
"a97NbL1","http://9gag.com/gag/a97NbL1","8663","260","False","20160415101226"
"a4YrGYZ","http://9gag.com/gag/a4YrGYZ","8256","88","False","20160415101226"
"a776KDm","http://9gag.com/gag/a776KDm","7162","635","False","20160415101226"
"a4YrGqw","http://9gag.com/gag/a4YrGqw","7120","226","False","20160415101226"
"aBYNxn2","http://9gag.com/gag/aBYNxn2","14888","106","False","20160415101226"
"aMGN86V","http://9gag.com/gag/aMGN86V","11470","294","False","20160415101226"
"adjdmrj","http://9gag.com/gag/adjdmrj","13026","159","False","20160415101226"
"aVP1qQM","http://9gag.com/gag/aVP1qQM","8994","229","False","20160415101226"
"aQ8Npw7","http://9gag.com/gag/aQ8Npw7","10706","729","False","20160415101226"
"awxG794","http://9gag.com/gag/awxG794","5753","769","False","20160416000635"
"aW6Ng0A","http://9gag.com/gag/aW6Ng0A","9693","97","False","20160416000635"
"a6731AN","http://9gag.com/gag/a6731AN","8406","277","False","20160416000635"
"aZMVb9p","http://9gag.com/gag/aZMVb9p","11690","123","False","20160416000635"
"am9b9E2","http://9gag.com/gag/am9b9E2","10186","204","False","20160416000635"
"avPXAEb","http://9gag.com/gag/avPXAEb","11374","449","False","20160416000635"
"aVP1QxM","http://9gag.com/gag/aVP1QxM","8418","711","False","20160416000635"
"aA1moVR","http://9gag.com/gag/aA1moVR","12250","49","False","20160416000635"
"aeGPQ9m","http://9gag.com/gag/aeGPQ9m","9642","360","False","20160416000635"
"avPX0QO","http://9gag.com/gag/avPX0QO","10294","539","False","20160416000635"
"aeGPMQW","http://9gag.com/gag/aeGPMQW","7835","97","False","20160416010748"
"am9bY22","http://9gag.com/gag/am9bY22","7997","708","False","20160416010748"
"aBYN1DO","http://9gag.com/gag/aBYN1DO","8128","228","False","20160416010748"
"aRANZrq","http://9gag.com/gag/aRANZrq","7467","178","False","20160416010748"
"a67xx89","http://9gag.com/gag/a67xx89","11753","85","False","20160416010748"
"a97NER1","http://9gag.com/gag/a97NER1","8706","96","False","20160416010748"
"aE7Nzjn","http://9gag.com/gag/aE7Nzjn","11644","84","False","20160416010748"
"a97NrZo","http://9gag.com/gag/a97NrZo","12543","156","False","20160416010748"
"aPDdxwG","http://9gag.com/gag/aPDdxwG","10489","142","False","20160416010748"
"awxG794","http://9gag.com/gag/awxG794","6457","932","False","20160416010748"
"a57yRpg","http://9gag.com/gag/a57yRpg","11603","110","True","20160417100924"
"aRANY45","http://9gag.com/gag/aRANY45","7907","209","False","20160417100924"
"anNWPYb","http://9gag.com/gag/anNWPYb","7967","78","False","20160417100924"
"aydVQQX","http://9gag.com/gag/aydVQQX","10977","208","False","20160417100924"
"arKrXK0","http://9gag.com/gag/arKrXK0","10411","157","False","20160417100924"
"avPXRRX","http://9gag.com/gag/avPXRRX","7976","176","False","20160417100924"
"axjnBb1","http://9gag.com/gag/axjnBb1","10601","177","False","20160417100924"
"a97NG51","http://9gag.com/gag/a97NG51","7710","316","False","20160417100924"
"a2mj1ZE","http://9gag.com/gag/a2mj1ZE","12020","142","False","20160417100924"
"aX9GnAd","http://9gag.com/gag/aX9GnAd","10362","272","False","20160417100924"
"azjD0Mz","http://9gag.com/gag/azjD0Mz","5238","201","True","20160417101957"
"aVP1gyM","http://9gag.com/gag/aVP1gyM","12776","81","False","20160417101957"
"a57yRpg","http://9gag.com/gag/a57yRpg","11831","113","True","20160417101957"
"aRANY45","http://9gag.com/gag/aRANY45","8268","218","False","20160417101957"
"anNWPYb","http://9gag.com/gag/anNWPYb","8317","82","False","20160417101957"
"aydVQQX","http://9gag.com/gag/aydVQQX","11345","214","False","20160417101957"
"arKrXK0","http://9gag.com/gag/arKrXK0","10779","163","False","20160417101957"
"avPXRRX","http://9gag.com/gag/avPXRRX","8128","182","False","20160417101957"
"axjnBb1","http://9gag.com/gag/axjnBb1","10917","183","False","20160417101957"
"a97NG51","http://9gag.com/gag/a97NG51","7895","325","False","20160417101957"
"aX9QXn6","http://9gag.com/gag/aX9QXn6","11978","76","False","20160418231133"
"a3Bpopr","http://9gag.com/gag/a3Bpopr","5667","221","False","20160418231133"
"azjD6ex","http://9gag.com/gag/azjD6ex","6877","584","False","20160418231133"
"a3BpxB3","http://9gag.com/gag/a3BpxB3","18609","307","False","20160418231133"
"aYen90m","http://9gag.com/gag/aYen90m","9690","145","False","20160418231133"
